CNPJ_CIA;DENOM_CIA;DT_REFER;CD_CVM;ID_DOC;VERSAO;stock.type;stock.class;qtd.issued
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2016-01-01;10472;65143;13;PN;0;17079432
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2017-01-01;10472;75260;8;ON;0;9622313
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2017-01-01;10472;75260;8;PN;0;17079432
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2018-01-01;10472;83218;8;ON;0;9622313
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2018-01-01;10472;83218;8;PN;0;17079432
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2019-01-01;10472;94104;11;ON;0;18620841
60.500.139/0001-26;SARAIVA LIVREIROS S.A. - EM RECUPERA;2019-01-01;10472;94104;11;PN;0;20325213
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2010-01-01;10561;7360;3;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2010-01-01;10561;7360;3;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2010-01-01;10561;7360;3;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2010-01-01;10561;7360;3;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2011-01-01;10561;16882;4;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2011-01-01;10561;16882;4;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2011-01-01;10561;16882;4;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2011-01-01;10561;16882;4;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2012-01-01;10561;26765;4;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2012-01-01;10561;26765;4;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2012-01-01;10561;26765;4;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2012-01-01;10561;26765;4;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2013-01-01;10561;36747;2;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2013-01-01;10561;36747;2;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2013-01-01;10561;36747;2;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2013-01-01;10561;36747;2;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2014-01-01;10561;46659;2;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2014-01-01;10561;46659;2;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2014-01-01;10561;46659;2;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2014-01-01;10561;46659;2;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2015-01-01;10561;55693;6;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2015-01-01;10561;55693;6;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2015-01-01;10561;55693;6;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2015-01-01;10561;55693;6;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2016-01-01;10561;64893;2;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2016-01-01;10561;64893;2;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2016-01-01;10561;64893;2;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2016-01-01;10561;64893;2;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2017-01-01;10561;73926;3;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2017-01-01;10561;73926;3;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2017-01-01;10561;73926;3;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2017-01-01;10561;73926;3;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2018-01-01;10561;82692;3;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2018-01-01;10561;82692;3;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2018-01-01;10561;82692;3;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2018-01-01;10561;82692;3;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2019-01-01;10561;84291;1;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2019-01-01;10561;84291;1;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2019-01-01;10561;84291;1;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2019-01-01;10561;84291;1;PN;3;1617244
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2020-01-01;10561;93582;1;ON;0;8573186
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2020-01-01;10561;93582;1;PN;1;8722318
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2020-01-01;10561;93582;1;PN;2;151476
87.043.832/0001-73;SEIVA S.A. - FLORESTAS E IND;2020-01-01;10561;93582;1;PN;3;1617244
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2010-01-01;10596;3811;1;ON;0;15807460935
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2010-01-01;10596;3811;1;PN;0;8467571070
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2011-01-01;10596;6939;1;ON;0;15807460935
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2011-01-01;10596;6939;1;PN;0;8467571070
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2012-01-01;10596;19485;1;ON;0;15807460935
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2012-01-01;10596;19485;1;PN;0;8467571070
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2013-01-01;10596;25976;1;ON;0;15807460935
33.161.340/0001-53;SERGEN SERVS GERAIS DE ENG SA;2013-01-01;10596;25976;1;PN;0;8467571070
60.664.810/0001-74;A;2010-01-01;108;3789;3;ON;0;4944307386
60.664.810/0001-74;A;2010-01-01;108;3789;3;PN;0;0
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2010-01-01;10880;8426;2;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2010-01-01;10880;8426;2;PN;1;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2010-01-01;10880;8426;2;PN;2;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2011-01-01;10880;17207;5;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2011-01-01;10880;17207;5;PN;1;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2011-01-01;10880;17207;5;PN;2;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2012-01-01;10880;27120;4;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2012-01-01;10880;27120;4;PN;1;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2012-01-01;10880;27120;4;PN;2;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2013-01-01;10880;37150;3;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2013-01-01;10880;37150;3;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2013-01-01;10880;37150;3;PN;2;817300
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2014-01-01;10880;46901;3;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2014-01-01;10880;46901;3;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2014-01-01;10880;46901;3;PN;2;817300
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2015-01-01;10880;55908;2;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2015-01-01;10880;55908;2;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2015-01-01;10880;55908;2;PN;2;817300
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2016-01-01;10880;64676;2;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2016-01-01;10880;64676;2;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2016-01-01;10880;64676;2;PN;2;817300
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2017-01-01;10880;75072;3;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2017-01-01;10880;75072;3;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2017-01-01;10880;75072;3;PN;2;817300
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2018-01-01;10880;84068;5;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2018-01-01;10880;84068;5;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2018-01-01;10880;84068;5;PN;2;817300
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2019-01-01;10880;93860;5;ON;0;856000
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2019-01-01;10880;93860;5;PN;1;784600
33.386.210/0001-19;SONDOTECNICA ENGENHARIA SOLOS S.A.;2019-01-01;10880;93860;5;PN;2;817300
92.929.520/0001-00;SPRINGER S.A.;2010-01-01;10960;2106;1;ON;0;9445023
92.929.520/0001-00;SPRINGER S.A.;2010-01-01;10960;2106;1;PN;1;2561664
92.929.520/0001-00;SPRINGER S.A.;2010-01-01;10960;2106;1;PN;2;640416
92.929.520/0001-00;SPRINGER S.A.;2011-01-01;10960;8970;1;ON;0;9445023
92.929.520/0001-00;SPRINGER S.A.;2011-01-01;10960;8970;1;PN;1;2561664
92.929.520/0001-00;SPRINGER S.A.;2011-01-01;10960;8970;1;PN;2;640416
92.929.520/0001-00;SPRINGER S.A.;2012-01-01;10960;26644;4;ON;0;94450230
92.929.520/0001-00;SPRINGER S.A.;2012-01-01;10960;26644;4;PN;1;25616640
92.929.520/0001-00;SPRINGER S.A.;2012-01-01;10960;26644;4;PN;2;6404160
92.929.520/0001-00;SPRINGER S.A.;2013-01-01;10960;28197;1;ON;0;94450230
92.929.520/0001-00;SPRINGER S.A.;2013-01-01;10960;28197;1;PN;1;25616640
92.929.520/0001-00;SPRINGER S.A.;2013-01-01;10960;28197;1;PN;2;6404160
92.929.520/0001-00;SPRINGER S.A.;2014-01-01;10960;46880;2;ON;0;94450230
92.929.520/0001-00;SPRINGER S.A.;2014-01-01;10960;46880;2;PN;1;25616640
92.929.520/0001-00;SPRINGER S.A.;2014-01-01;10960;46880;2;PN;2;6404160
92.929.520/0001-00;SPRINGER S.A.;2015-01-01;10960;55798;4;ON;0;1889004
92.929.520/0001-00;SPRINGER S.A.;2015-01-01;10960;55798;4;PN;1;512332
92.929.520/0001-00;SPRINGER S.A.;2015-01-01;10960;55798;4;PN;2;128083
92.929.520/0001-00;SPRINGER S.A.;2016-01-01;10960;65046;3;ON;0;1889004
92.929.520/0001-00;SPRINGER S.A.;2016-01-01;10960;65046;3;PN;1;512332
92.929.520/0001-00;SPRINGER S.A.;2016-01-01;10960;65046;3;PN;2;128083
92.929.520/0001-00;SPRINGER S.A.;2017-01-01;10960;74943;7;ON;0;1889004
92.929.520/0001-00;SPRINGER S.A.;2017-01-01;10960;74943;7;PN;1;512332
92.929.520/0001-00;SPRINGER S.A.;2017-01-01;10960;74943;7;PN;2;128083
92.929.520/0001-00;SPRINGER S.A.;2018-01-01;10960;83132;4;ON;0;1889004
92.929.520/0001-00;SPRINGER S.A.;2018-01-01;10960;83132;4;PN;1;512332
92.929.520/0001-00;SPRINGER S.A.;2018-01-01;10960;83132;4;PN;2;128083
92.929.520/0001-00;SPRINGER S.A.;2019-01-01;10960;92722;2;ON;0;1889004
92.929.520/0001-00;SPRINGER S.A.;2019-01-01;10960;92722;2;PN;1;512332
92.929.520/0001-00;SPRINGER S.A.;2019-01-01;10960;92722;2;PN;2;128083
33.228.024/0001-51;WLM PART. E COM;2010-01-01;11070;8409;5;ON;0;0
33.228.024/0001-51;WLM PART. E COM;2010-01-01;11070;8409;5;PN;0;0
33.228.024/0001-51;WLM PART. E COM;2011-01-01;11070;18035;3;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2011-01-01;11070;18035;3;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2012-01-01;11070;27155;2;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2012-01-01;11070;27155;2;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2013-01-01;11070;37094;8;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2013-01-01;11070;37094;8;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2014-01-01;11070;46695;3;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2014-01-01;11070;46695;3;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2015-01-01;11070;55401;5;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2015-01-01;11070;55401;5;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2016-01-01;11070;65819;8;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2016-01-01;11070;65819;8;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2017-01-01;11070;73681;4;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2017-01-01;11070;73681;4;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2018-01-01;11070;82823;3;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2018-01-01;11070;82823;3;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2019-01-01;11070;92889;4;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2019-01-01;11070;92889;4;PN;0;3968690
33.228.024/0001-51;WLM PART. E COM;2020-01-01;11070;94023;1;ON;0;3314244
33.228.024/0001-51;WLM PART. E COM;2020-01-01;11070;94023;1;PN;0;3968690
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2010-01-01;1120;6699;4;ON;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2010-01-01;1120;6699;4;PN;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2011-01-01;1120;18187;6;ON;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2011-01-01;1120;18187;6;PN;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2012-01-01;1120;26478;10;ON;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2012-01-01;1120;26478;10;PN;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2013-01-01;1120;37420;14;ON;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2013-01-01;1120;37420;14;PN;0;5270721
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2014-01-01;1120;46303;10;ON;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2014-01-01;1120;46303;10;PN;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2015-01-01;1120;55632;8;ON;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2015-01-01;1120;55632;8;PN;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2016-01-01;1120;64306;13;ON;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2016-01-01;1120;64306;13;PN;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;1120;73373;10;ON;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2017-01-01;1120;73373;10;PN;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;1120;82140;15;ON;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2018-01-01;1120;82140;15;PN;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;1120;91735;9;ON;0;7642545
13.009.717/0001-46;BCO ESTADO DE SERGIPE S.A. - BANESE;2019-01-01;1120;91735;9;PN;0;7642545
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2010-01-01;11207;3021;2;ON;0;3.2e+07
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2010-01-01;11207;3021;2;PN;0;6.4e+07
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2011-01-01;11207;9125;1;ON;0;3.2e+07
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2011-01-01;11207;9125;1;PN;0;6.4e+07
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2012-01-01;11207;85029;6;ON;0;35305085
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2012-01-01;11207;85029;6;PN;0;6.4e+07
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2018-01-01;11207;88529;3;NA;NA;NA
33.111.246/0001-90;TECNOSOLO ENGENHARIA S.A.;2019-01-01;11207;88528;3;NA;NA;NA
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2010-01-01;11215;5467;1;ON;0;180894
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2010-01-01;11215;5467;1;PN;1;286075
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2010-01-01;11215;5467;1;PN;2;137
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2010-01-01;11215;5467;1;PN;3;739683
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2011-01-01;11215;8047;1;ON;0;180894
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2011-01-01;11215;8047;1;PN;1;286075
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2011-01-01;11215;8047;1;PN;2;137
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2011-01-01;11215;8047;1;PN;3;739683
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2012-01-01;11215;26023;3;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2012-01-01;11215;26023;3;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2013-01-01;11215;27085;1;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2013-01-01;11215;27085;1;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2014-01-01;11215;39520;2;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2014-01-01;11215;39520;2;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2015-01-01;11215;55035;2;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2015-01-01;11215;55035;2;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2016-01-01;11215;56762;2;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2016-01-01;11215;56762;2;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2017-01-01;11215;66018;1;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2017-01-01;11215;66018;1;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2018-01-01;11215;75132;1;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2018-01-01;11215;75132;1;PN;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2019-01-01;11215;84001;1;ON;0;0
08.424.178/0001-71;TECBLU TECELAGEM BLUMENAU S.A.;2019-01-01;11215;84001;1;PN;0;0
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2010-01-01;11223;4913;8;ON;0;12786587
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2010-01-01;11223;4913;8;PN;1;25573174
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2011-01-01;11223;13187;2;ON;0;12786588
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2011-01-01;11223;13187;2;PN;1;25573175
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2012-01-01;11223;25078;7;ON;0;16791495
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2012-01-01;11223;25078;7;PN;1;33524045
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2013-01-01;11223;34052;3;ON;0;16791495
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2013-01-01;11223;34052;3;PN;1;33524045
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2014-01-01;11223;37967;1;ON;0;16791495
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2014-01-01;11223;37967;1;PN;1;33524045
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2015-01-01;11223;53902;2;ON;0;16791495
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2015-01-01;11223;53902;2;PN;1;33524045
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2016-01-01;11223;65833;8;ON;0;16791495
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2016-01-01;11223;65833;8;PN;1;33524045
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2017-01-01;11223;76730;6;ON;0;16791495
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2017-01-01;11223;76730;6;PN;1;33524045
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2018-01-01;11223;78034;2;NA;NA;NA
82.636.986/0001-55;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERA;2019-01-01;11223;86299;2;NA;NA;NA
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2010-01-01;11231;8396;2;ON;0;1418632
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2010-01-01;11231;8396;2;PN;0;1216272
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2011-01-01;11231;16992;2;ON;0;1491699
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2011-01-01;11231;16992;2;PN;0;1278915
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2012-01-01;11231;26930;2;ON;0;1538371
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2012-01-01;11231;26930;2;PN;0;1318930
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2013-01-01;11231;37121;3;ON;0;1587101
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2013-01-01;11231;37121;3;PN;0;1360709
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2014-01-01;11231;46684;3;ON;0;1587101
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2014-01-01;11231;46684;3;PN;0;1360709
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2015-01-01;11231;55772;3;ON;0;1587101
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2015-01-01;11231;55772;3;PN;0;1360709
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2016-01-01;11231;65932;5;ON;0;1587101
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2016-01-01;11231;65932;5;PN;0;1360709
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2017-01-01;11231;73898;3;ON;0;0
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2017-01-01;11231;73898;3;PN;0;0
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2018-01-01;11231;82983;2;ON;0;0
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2018-01-01;11231;82983;2;PN;0;0
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2019-01-01;11231;91356;2;ON;0;0
33.467.572/0001-34;TEKNO S.A. - INDUSTRIA E COMERCIO;2019-01-01;11231;91356;2;PN;0;0
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2010-01-01;11258;6423;8;ON;0;886959131950
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2010-01-01;11258;6423;8;PN;1;210029997060
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2011-01-01;11258;16145;19;ON;0;886959131950
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2011-01-01;11258;16145;19;PN;1;210029997060
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2012-01-01;11258;25980;8;ON;0;886959131950
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2012-01-01;11258;25980;8;PN;1;210029997060
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2013-01-01;11258;36726;12;ON;0;886959131950
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2013-01-01;11258;36726;12;PN;1;210029997060
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2014-01-01;11258;46379;3;ON;0;886959131950
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2014-01-01;11258;46379;3;PN;1;210029997060
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2015-01-01;11258;55304;8;ON;0;886959131950
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2015-01-01;11258;55304;8;PN;1;210029997060
00.336.701/0001-04;TELEC BRASILEIRAS S.A. TELEBRAS;2016-01-01;11258;65188;10;ON;0;886959131950
